FAM111B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LOC283177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIM69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC728613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WARS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AGPAT4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIM36	257.794326275737	252.818471638569	276.839948338055	263.969287705639	183.409437358293	228.801481984458	240.210646845162	269.57770659005	263.25743978244	278.576233266231	234.03568541526	256.544877399318	284.58870657049	207.16807821877	274.277147368763	299.418002199727	188.04296126731	239.864529061056	168.402191887563	188.025366195994	238.785987921726	250.785012246375	192.160832748039	288.92439234438	295.639036324267	211.78400705647	256.463668961402	237.874052198933	288.496731191636	179.894651031069	190.443776529499	200.894752950625	264.195494028702	206.684859556654	191.707069901428	213.586096217927	260.410064376396	236.772744534107	216.678212307749	219.066478026997	214.132801004604	189.82745535745	201.467077057794	239.498798921963	236.651423515919	280.303518259795	332.648584593901	282.477475072169	252.560122844935	232.705028100925	245.819065729573	271.880395463791	166.685135669023	262.544628782203	223.496326040667	274.67500314176
DHRS9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HERC5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNF39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FHL5	77.8227879572588	71.0476284645276	71.1644990614422	46.9730053090875	95.137774396973	51.449827622184	54.9430182806839	49.5799912935002	75.916390182675	78.9426108190861	56.5983302178911	75.4010648724084	79.4821266075193	46.6512536765475	73.9907147151318	70.9328010610297	76.5086975167047	81.723820366472	48.0059319076777	79.1807951030212	45.6757103769217	45.8794996501315	70.0613453144086	46.192727114092	45.3257479285336	71.8945196818771	76.2743135583254	47.2703101005323	45.762629053217	46.5916162492468	50.9893141470148	53.3833362409666	70.9607097882323	50.856237743951	45.3862124251714	45.6478016497191	50.1160654610977	42.8786984598698	51.2236981053941	50.5034341172582	46.6095202705665	51.9685342932935	75.7884335285688	44.776345903098	48.7057153038212	73.2909313189883	71.4777265254027	57.8708227969113	44.5677755743518	77.5114386497074	52.2264392383968	59.2093429153571	81.0723441060261	58.4626616300564	76.1412371552616	77.9103632980954
HRASLS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VCAN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PILRA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRPS1	416.479876171805	524.34287049573	528.411696211786	498.684715911501	593.80133366224	556.461825758478	502.502333680054	282.405734271959	593.721481109105	436.619465799883	448.510786307456	570.69360769973	468.510669005828	452.618003873019	411.622694541826	565.836426069751	569.208151623377	548.555565243719	333.788844591289	394.373260462589	356.781392624743	388.373433320519	449.204793926607	370.129138967805	462.169933484717	318.72672854343	348.288602152129	526.492436124465	334.782108700881	363.60846701591	374.197964683861	402.248094230554	558.173215858694	407.574484623749	344.470984383576	444.969954724794	436.67481993225	442.63214748548	415.805313251605	315.682183192265	291.979746862691	624.109646248115	294.297054779531	333.396862986519	282.461088404325	362.516723777524	551.930240776205	486.234135147278	355.628631488107	578.864336652278	517.822198543835	516.730455305449	598.277003613618	240.159528934665	509.842363016032	510.995124152668
FAM122B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SNX24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IL18BP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM107B	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604	1079.6074280604
ANKH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PARP9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TNFSF13B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PARVG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ITLN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C1QTNF2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A6A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AGPAT9	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128	150.441136848128
FKBP5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD5	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743	491.211846135743
C1QC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AMOTL1	773.76166288532	831.8457086501	737.169187993351	690.003887729536	754.491474358379	741.070927840715	571.10694209345	460.353140472827	877.139111409935	642.308316038073	503.153334515056	796.214346511131	756.235330334728	638.075000732339	610.183019329218	807.998174551277	818.799964522459	834.41908607773	549.755943957631	756.737337946574	480.29281096953	592.881102839473	552.001807545826	688.761110807223	707.888864915804	457.286509297382	538.38235737919	569.026132484572	489.791821964274	467.668050608438	479.891370235741	520.403586830027	551.49979993398	457.575689662668	603.972073175941	516.284003716068	576.841211254458	694.527352365023	701.380199054697	459.067730648728	468.311408388875	874.153609431468	484.025580406475	536.335397439966	478.632873091426	485.268357328788	681.641398658023	582.878496150672	496.644668653949	783.157382629809	743.117887779938	725.139117230775	814.275191949529	532.433657592603	721.019534116816	781.576741655206
ANTXR2	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412	580.957151306412
STAT2	2066.68848803904	2045.8974135982	2116.30579204421	1910.57391126757	1919.66791672559	2373.57536352586	1695.94344901867	1455.68911690231	2358.62369048771	2085.83315428664	2118.2400037817	2011.65737696039	2203.63587813489	1954.20899809796	1591.29503393485	2057.17334903245	2224.59758236793	2085.03062964079	1701.54449187567	2066.20689179808	1767.84145673927	1724.42478209574	1657.92803507792	2075.54542734649	1665.4708112611	2169.37841114518	1698.35576762129	1579.82546737978	1474.48939537116	1508.08106924078	1533.84665507242	1783.27353510935	1675.67308476362	1625.69060819444	1645.84454877254	1693.71668320658	1655.18308432095	2067.12054437569	1717.06023895373	1677.12986891113	1749.01606811964	2296.41380295338	1663.83331628157	1646.3261450135	1608.95383742768	1697.87766075617	1806.81249729905	1749.67142105013	2174.65377250915	1957.06162593103	2144.78712512128	2096.03542778915	2114.07902623212	1646.75820135016	2188.2037997648	1957.49995986776
PARM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNF213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPSM1	597.340369564014	600.067163359417	612.427587300482	571.234072311659	599.512750345471	576.056475542711	605.549571550593	532.146645204584	627.203605295968	562.871622944349	522.89755643541	608.524134959376	623.293765201628	602.338941963272	537.51437307842	552.596447712076	581.702609560717	612.876245585112	527.407266941278	605.871869468097	517.021880221603	572.453520791543	553.558689045572	492.151816219944	554.050262846896	503.822554704968	544.194281120667	555.99360719446	573.737800845495	532.667011393036	561.575649563722	504.494298490763	582.130444369966	563.320281228979	571.333739907763	504.002724689439	534.203305493753	573.06892431918	503.040483355943	519.653613108403	523.817142854065	618.81640134637	482.523046698687	569.046373983409	550.569540708001	552.782977607139	532.07901105482	542.757545170409	548.784220859704	541.707780576077	618.602338339542	553.378519061101	626.519195653544	520.993698313102	597.455724154229	622.624888675313
MRVI1	1172.15821155828	1308.86331338018	1232.6469775886	1218.49523662303	1281.99356116307	1288.90919810081	1100.07896047569	983.084549911068	1381.32287546989	1232.49713505402	1111.74564019264	1285.08418669866	1294.500899064	1095.38173628459	1064.96549148877	1226.7470910927	1235.6583840706	1347.7570334875	1034.8235162096	1281.95280596074	1006.5569353802	1036.53922129119	997.198486467516	1247.19583758506	1206.61016891253	992.651406966346	1056.843110767	1023.87250462403	1089.7900353214	980.725768768625	1073.0746001467	1007.49100613312	1064.60210134843	1006.4306464999	1080.47486203889	1101.84938826907	1048.07667480565	1233.94267898901	1222.99166740345	996.767287613255	1027.62792831329	1287.51870638322	1096.55713608585	1019.37607384362	998.828528858469	1006.60489076126	1115.34739159783	1133.2165360699	1033.52781480919	1298.72257542984	1264.08465426818	1255.96227354641	1263.72126412784	1033.37797227461	1291.40169399321	1272.19376292611
MAP1B	394.751200501657	588.290344420354	326.481135199537	321.151869389412	759.439949878175	683.378071516044	623.846711647893	338.549633470772	795.617715722363	737.06316286465	651.143659939338	701.263175857392	752.609314806203	331.897884982673	595.095628309589	314.148660822403	360.134420911438	582.873594637218	531.908860467338	752.162813257721	602.279563699833	629.80785187818	458.051202958873	628.902935743847	647.847212914293	367.454252210212	465.867836553021	372.510476306167	409.157725608047	296.013283386163	338.703168871908	386.880759076698	408.561137426447	298.248181878264	510.039992048407	426.985612078363	534.089426362451	373.4153924405	591.17232808285	282.832796847001	312.202085468438	714.798721919113	391.454753476612	643.273218514379	318.524801945817	366.057111133364	534.363354415896	481.851548325541	306.278082691109	664.953596864128	665.550185045727	616.526880349119	802.955186513744	334.779868645169	622.449570571045	706.844910959438
ADAMTS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FUT11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PIK3AP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GGT7	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855	119.194854326855
BCAT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMD9L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF521	101.144858530134	98.4899335497578	90.3180892474968	98.1162460721921	105.925134338241	104.683627414049	98.6723957129482	73.9034522302954	95.7017321294226	103.364866659072	86.252878068431	100.638580761465	111.872801821012	90.6607153885538	89.2101839662077	84.4061008267252	99.9032961957405	105.442663900947	87.1323867243327	114.99851016543	77.7389974217044	80.2758081051027	70.7655546602996	82.5484775605482	106.893195323293	75.67662916105	72.6847121058075	97.5271773112797	84.768847522443	79.3755399310322	74.0856093127572	78.858629234589	83.2226587385343	74.5339962380422	84.0716021937971	81.8837661374526	84.752236709327	102.485358003171	100.304082128537	78.8292725680109	95.8176048739783	111.840499800511	84.220566702765	79.5851249392387	76.9887678204155	82.2574536150182	93.2535497756553	84.9123785953941	67.7591568532841	101.001327457183	82.4399157782086	98.2491195342474	110.397340573036	80.1820958414519	99.4551386732739	93.9714773564439
PRRX1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CMPK2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM20C	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415	190.585097351415
MBOAT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EMB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM20A	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314	39.0631079317314
LATS2	1308.12495293221	1008.58121882873	1126.91521132332	780.057070684913	1122.93804946385	1056.59956036305	719.974429840853	800.940566719343	1477.0787499903	374.839561857963	480.591862914074	1276.18792656406	1095.58385180142	1007.72784252848	968.312430750125	1198.69836498344	1226.51913496387	963.329344767372	632.118420567911	1139.17173034077	784.334985150677	1117.0648787306	755.54600229844	722.599099080654	1032.68637761357	637.143612818379	970.485996395909	751.305789362758	672.298408263243	823.088943022871	1098.20852104122	537.505674934224	1167.82600792132	583.077119787746	799.926903338638	731.378883041354	792.21658596076	594.876574435345	1106.98830500192	648.56063276525	1008.6165307111	1552.15941064047	782.428625510188	708.087769400704	857.914946025504	763.562308380204	747.328627503283	741.455456770039	726.339981773203	1155.66649264548	542.325358385905	722.267554547204	1192.14190686787	657.076955653004	1158.03804747075	680.990138402487
ASPHD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ELOVL7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
